Channel Index,Frame,Track ID,Steps, X (nm),Y (nm),Z (nm),Photon Count,Diffusion coeff. (um^2/s),Total Displacement,Duration (us)
1,2578,7965,18,40937.6,67763.9,0,683.375,0.0941953,0.661217,540052
1,2579,7965,18,40934,67830.5,0,2761.65,0.0941953,0.661217,540052
1,2580,7965,18,40898.3,67919.9,0,638.036,0.0941953,0.661217,540052
1,2581,7965,18,40896,67834.1,0,803.349,0.0941953,0.661217,540052
1,2582,7965,18,40907.1,67942.6,0,871.269,0.0941953,0.661217,540052
1,2583,7965,18,40966.1,67905.7,0,854.111,0.0941953,0.661217,540052
1,2584,7965,18,40901.8,67923.2,0,963.436,0.0941953,0.661217,540052
1,2585,7965,18,40877.5,67833.3,0,614.789,0.0941953,0.661217,540052
1,2586,7965,18,40901.7,67918.8,0,1015.34,0.0941953,0.661217,540052
1,2587,7965,18,40881.6,67865.8,0,490.717,0.0941953,0.661217,540052
1,2588,7965,18,40944.5,67775.3,0,630.278,0.0941953,0.661217,540052
1,2589,7965,18,40954.2,67721.5,0,531.438,0.0941953,0.661217,540052
1,2590,7965,18,40976.7,67853.8,0,1248.29,0.0941953,0.661217,540052
1,2591,7965,18,40935.8,67798,0,932.65,0.0941953,0.661217,540052
1,2592,7965,18,40879.7,67879.7,0,1215.58,0.0941953,0.661217,540052
1,2593,7965,18,40831.1,67900,0,693.298,0.0941953,0.661217,540052
1,2594,7965,18,40823.7,67864.6,0,777.249,0.0941953,0.661217,540052
1,2595,7965,18,40876.3,67737.3,0,788.526,0.0941953,0.661217,540052
1,2596,7965,18,40864.2,67788.6,0,251.032,0.0941953,0.661217,540052
1,2582,7973,4,41840,52505.9,0,811.241,0.155435,0.281575,120012
1,2583,7973,4,41965.1,52414,0,967.049,0.155435,0.281575,120012
1,2584,7973,4,41887.8,52504.8,0,2290.3,0.155435,0.281575,120012
1,2585,7973,4,41851.8,52420,0,932.435,0.155435,0.281575,120012
1,2586,7973,4,41839.4,52472.9,0,1267.52,0.155435,0.281575,120012
1,2583,7975,3,47560.7,64434.6,0,838.935,0.344128,1.06698,90008.7
1,2584,7975,3,47436.2,64570.4,0,4671.27,0.344128,1.06698,90008.7
1,2585,7975,3,47521.9,64409.4,0,595.325,0.344128,1.06698,90008.7
1,2586,7975,3,47605.8,64318.2,0,633.837,0.344128,1.06698,90008.7
1,2588,7989,26,30228.7,41563.8,0,1873.07,0.162841,0.181338,780075
1,2589,7989,26,30192.6,41660.7,0,4492.98,0.162841,0.181338,780075
1,2590,7989,26,30447.8,41648.4,0,1482.93,0.162841,0.181338,780075
1,2591,7989,26,30450.4,41649.9,0,1816.41,0.162841,0.181338,780075
1,2592,7989,26,30435,41637.4,0,1361.8,0.162841,0.181338,780075
1,2593,7989,26,30417.1,41660.4,0,1636.55,0.162841,0.181338,780075
1,2594,7989,26,30436,41665.7,0,1606.04,0.162841,0.181338,780075
1,2595,7989,26,30421.6,41671.7,0,1895.35,0.162841,0.181338,780075
1,2596,7989,26,30245.6,41681.4,0,2335.83,0.162841,0.181338,780075
1,2597,7989,26,30361.1,41562.9,0,1639.01,0.162841,0.181338,780075
1,2598,7989,26,30391.8,41594.6,0,1167.73,0.162841,0.181338,780075
1,2599,7989,26,30314.1,41607,0,1153.6,0.162841,0.181338,780075
1,2600,7989,26,30261.7,41667.1,0,1519.5,0.162841,0.181338,780075
1,2601,7989,26,30207.7,41529.3,0,2266.66,0.162841,0.181338,780075
1,2602,7989,26,30199.5,41447,0,1237.47,0.162841,0.181338,780075
1,2603,7989,26,30221.1,41623.6,0,1422.93,0.162841,0.181338,780075
1,2604,7989,26,30194.4,41597.2,0,1346.67,0.162841,0.181338,780075
1,2605,7989,26,30219.7,41646.1,0,1318.09,0.162841,0.181338,780075
1,2606,7989,26,30195.3,41665.2,0,6447.12,0.162841,0.181338,780075
1,2607,7989,26,30181.4,41636.6,0,1182.8,0.162841,0.181338,780075
1,2608,7989,26,30245.6,41592.3,0,1352.88,0.162841,0.181338,780075
1,2609,7989,26,30297.1,41592.4,0,3704.87,0.162841,0.181338,780075
1,2610,7989,26,30169.8,41392,0,639.115,0.162841,0.181338,780075
1,2611,7989,26,30158.5,41496.3,0,3008.24,0.162841,0.181338,780075
1,2612,7989,26,30274.7,41602.2,0,6292.22,0.162841,0.181338,780075
1,2613,7989,26,30221.5,41679.4,0,2348.52,0.162841,0.181338,780075
1,2614,7989,26,30246.7,41574.9,0,1126.79,0.162841,0.181338,780075
1,2588,7992,3,41523.2,66924,0,5102.59,0.0969192,0.328052,90008.7
1,2589,7992,3,41631.2,66985.9,0,7855.52,0.0969192,0.328052,90008.7
1,2590,7992,3,41631,66939.1,0,1246.62,0.0969192,0.328052,90008.7
1,2591,7992,3,41556.4,66943.2,0,1374.83,0.0969192,0.328052,90008.7
1,2589,7994,3,40426.5,33359.6,0,1321.3,0.265283,1.65447,90008.7
1,2590,7994,3,40364.2,33459.9,0,1355.25,0.265283,1.65447,90008.7
1,2591,7994,3,40400.1,33587.9,0,1512.53,0.265283,1.65447,90008.7
1,2592,7994,3,40557.3,33502.2,0,1186.16,0.265283,1.65447,90008.7
1,2591,8004,5,46368.5,41768.6,0,558.312,0.100421,1.03512,150014
1,2592,8004,5,46295.7,41693.6,0,1182.76,0.100421,1.03512,150014
1,2593,8004,5,46353.7,41691,0,4819.9,0.100421,1.03512,150014
1,2594,8004,5,46464.3,41690.5,0,1816.52,0.100421,1.03512,150014
1,2595,8004,5,46380,41673.3,0,1461.29,0.100421,1.03512,150014
1,2596,8004,5,46301.1,41668,0,1031.43,0.100421,1.03512,150014
1,2593,8009,5,25828.9,38701.5,0,6252.22,0.046782,1.08112,150014
1,2594,8009,5,25865.6,38679.4,0,1512.13,0.046782,1.08112,150014
1,2595,8009,5,25868.1,38669.9,0,8976.2,0.046782,1.08112,150014
1,2596,8009,5,25881.3,38664.3,0,2905.64,0.046782,1.08112,150014
1,2597,8009,5,25824.2,38685,0,4692.03,0.046782,1.08112,150014
1,2598,8009,5,25876.4,38584.2,0,4156.88,0.046782,1.08112,150014
1,2594,8016,4,41613,66876.1,0,2119.17,0.302485,0.896745,120012
1,2595,8016,4,41665.1,66902.9,0,469.22,0.302485,0.896745,120012
1,2596,8016,4,41679.3,66853.7,0,819.813,0.302485,0.896745,120012
1,2597,8016,4,41579.9,67053.5,0,482.6,0.302485,0.896745,120012
1,2598,8016,4,41714.6,66902.5,0,718.912,0.302485,0.896745,120012
1,2595,8017,42,40263.6,32362.3,0,8832.27,0.0581277,2.79968,1.26E+06
1,2596,8017,42,40383.6,32277,0,2083.63,0.0581277,2.79968,1.26E+06
1,2597,8017,42,40408.6,32200.9,0,3710.48,0.0581277,2.79968,1.26E+06
1,2598,8017,42,40360,32218,0,2106.92,0.0581277,2.79968,1.26E+06
1,2599,8017,42,40360.8,32200.1,0,942.693,0.0581277,2.79968,1.26E+06
1,2600,8017,42,40436.7,32087.2,0,1495.76,0.0581277,2.79968,1.26E+06
1,2601,8017,42,40318,32274,0,703.593,0.0581277,2.79968,1.26E+06
1,2602,8017,42,40235.5,32279.2,0,1235.87,0.0581277,2.79968,1.26E+06
1,2603,8017,42,40207,32300,0,1155.68,0.0581277,2.79968,1.26E+06
1,2604,8017,42,40187,32323.3,0,1349.59,0.0581277,2.79968,1.26E+06
1,2605,8017,42,40226.7,32256.2,0,1617.24,0.0581277,2.79968,1.26E+06
1,2606,8017,42,40250.6,32231.9,0,2759.33,0.0581277,2.79968,1.26E+06
1,2607,8017,42,40264,32240.2,0,1884.07,0.0581277,2.79968,1.26E+06
1,2608,8017,42,40258.4,32261.5,0,2909.98,0.0581277,2.79968,1.26E+06
1,2609,8017,42,40245.2,32277,0,2706.01,0.0581277,2.79968,1.26E+06
1,2610,8017,42,40191.6,32290.3,0,3048.51,0.0581277,2.79968,1.26E+06
1,2611,8017,42,40190.8,32311,0,2971.14,0.0581277,2.79968,1.26E+06
1,2612,8017,42,40278.8,32317.4,0,1732.58,0.0581277,2.79968,1.26E+06
1,2613,8017,42,40273.3,32337.5,0,2156.15,0.0581277,2.79968,1.26E+06
1,2614,8017,42,40255,32383.1,0,1239.96,0.0581277,2.79968,1.26E+06
1,2615,8017,42,40279.2,32385.2,0,754.649,0.0581277,2.79968,1.26E+06
1,2616,8017,42,40295.3,32428.5,0,712.031,0.0581277,2.79968,1.26E+06
1,2617,8017,42,40167.2,32444.7,0,813.541,0.0581277,2.79968,1.26E+06
1,2618,8017,42,40150.9,32413.2,0,923.365,0.0581277,2.79968,1.26E+06
1,2619,8017,42,40115.3,32436.6,0,1299.73,0.0581277,2.79968,1.26E+06
1,2620,8017,42,40172.5,32368.9,0,1134.87,0.0581277,2.79968,1.26E+06
1,2621,8017,42,40215,32371,0,1047.88,0.0581277,2.79968,1.26E+06
1,2622,8017,42,40145.5,32389.3,0,1245.96,0.0581277,2.79968,1.26E+06
1,2623,8017,42,40144.4,32385.6,0,1206.96,0.0581277,2.79968,1.26E+06
1,2624,8017,42,40138.2,32398.9,0,852.054,0.0581277,2.79968,1.26E+06
1,2625,8017,42,40144.8,32369.6,0,1239.14,0.0581277,2.79968,1.26E+06
1,2626,8017,42,40134.4,32311.9,0,898.686,0.0581277,2.79968,1.26E+06
1,2627,8017,42,40095.3,32313.2,0,804.627,0.0581277,2.79968,1.26E+06
1,2628,8017,42,40015.9,32343.1,0,1468.19,0.0581277,2.79968,1.26E+06
1,2629,8017,42,39988.3,32364.2,0,980.526,0.0581277,2.79968,1.26E+06
1,2630,8017,42,39967.9,32329.9,0,1256.74,0.0581277,2.79968,1.26E+06
1,2631,8017,42,39969.9,32406.6,0,7025.1,0.0581277,2.79968,1.26E+06
1,2632,8017,42,39935.1,32359.3,0,1727.53,0.0581277,2.79968,1.26E+06
1,2633,8017,42,39920.7,32355,0,1185.42,0.0581277,2.79968,1.26E+06
1,2634,8017,42,39953.8,32369.9,0,1265.13,0.0581277,2.79968,1.26E+06
1,2635,8017,42,39959.6,32360.5,0,1266.02,0.0581277,2.79968,1.26E+06
1,2636,8017,42,39960.5,32365.1,0,795.233,0.0581277,2.79968,1.26E+06
1,2637,8017,42,39936.5,32381.1,0,1950.51,0.0581277,2.79968,1.26E+06
1,2596,8023,9,39731.7,68025,0,570.458,0.0184591,0.495187,270026
1,2597,8023,9,39759.1,68004.2,0,850.003,0.0184591,0.495187,270026
1,2598,8023,9,39758.2,68038.7,0,572.333,0.0184591,0.495187,270026
1,2599,8023,9,39749.6,68039.3,0,742.932,0.0184591,0.495187,270026
1,2600,8023,9,39716,68002.2,0,767.251,0.0184591,0.495187,270026
1,2601,8023,9,39734.6,68051.7,0,652.95,0.0184591,0.495187,270026
1,2602,8023,9,39753.8,68021.9,0,658.124,0.0184591,0.495187,270026
1,2603,8023,9,39753.6,67998.9,0,827.529,0.0184591,0.495187,270026
1,2604,8023,9,39738.6,68000.8,0,1313.93,0.0184591,0.495187,270026
1,2605,8023,9,39789.2,68032,0,756.253,0.0184591,0.495187,270026
1,2598,8027,23,23547.5,51845.3,0,1583.07,0.0308745,0.586844,690066
1,2599,8027,23,23506.4,51831.1,0,1400.01,0.0308745,0.586844,690066
1,2600,8027,23,23500,51811.7,0,1526.78,0.0308745,0.586844,690066
1,2601,8027,23,23497.5,51822.4,0,1024.19,0.0308745,0.586844,690066
1,2602,8027,23,23501.6,51805.6,0,1089.73,0.0308745,0.586844,690066
1,2603,8027,23,23441.2,51820,0,1650.54,0.0308745,0.586844,690066
1,2604,8027,23,23443.3,51828.7,0,1046.14,0.0308745,0.586844,690066
1,2605,8027,23,23434.3,51830.4,0,957.502,0.0308745,0.586844,690066
1,2606,8027,23,23522.9,51818.2,0,2185.51,0.0308745,0.586844,690066
1,2607,8027,23,23525.1,51835.8,0,921.953,0.0308745,0.586844,690066
1,2608,8027,23,23539.1,51833,0,1044.78,0.0308745,0.586844,690066
1,2609,8027,23,23519.1,51830.2,0,795.409,0.0308745,0.586844,690066
1,2610,8027,23,23524.2,51831.9,0,1180.34,0.0308745,0.586844,690066
1,2611,8027,23,23491.6,51839.8,0,1830.74,0.0308745,0.586844,690066
1,2612,8027,23,23555.3,51798.1,0,2609.08,0.0308745,0.586844,690066
1,2613,8027,23,23470.7,51835,0,1243.2,0.0308745,0.586844,690066
1,2614,8027,23,23561.5,51781.7,0,663.232,0.0308745,0.586844,690066
1,2615,8027,23,23520.6,51824.5,0,819.477,0.0308745,0.586844,690066
1,2616,8027,23,23482.2,51839.9,0,695.141,0.0308745,0.586844,690066
1,2617,8027,23,23523.4,51840.3,0,1800.16,0.0308745,0.586844,690066
1,2618,8027,23,23509.5,51830.8,0,995.422,0.0308745,0.586844,690066
1,2619,8027,23,23529.5,51794.5,0,804.746,0.0308745,0.586844,690066
1,2620,8027,23,23513.1,51846.3,0,1157.21,0.0308745,0.586844,690066
1,2621,8027,23,23500.1,51795.6,0,839.436,0.0308745,0.586844,690066
1,2600,8030,8,39945,13260.7,0,2565.48,0.109166,0.637468,240023
1,2601,8030,8,39775.4,13221.1,0,2464.65,0.109166,0.637468,240023
1,2602,8030,8,39939.3,13218.2,0,1634.9,0.109166,0.637468,240023
1,2603,8030,8,39963.9,13207.8,0,810.598,0.109166,0.637468,240023
1,2604,8030,8,39919,13248.3,0,1789.91,0.109166,0.637468,240023
1,2605,8030,8,39998,13233.3,0,3344.18,0.109166,0.637468,240023
1,2606,8030,8,39983.6,13212.1,0,1510.16,0.109166,0.637468,240023
1,2607,8030,8,39996.2,13224.1,0,3876.73,0.109166,0.637468,240023
1,2608,8030,8,39984.6,13197.4,0,677.04,0.109166,0.637468,240023
1,2605,8048,3,41110,53672.6,0,737.545,0.0258987,0.727216,90008.7
1,2606,8048,3,41113.6,53659,0,735.018,0.0258987,0.727216,90008.7
1,2607,8048,3,41085.9,53668.4,0,630.716,0.0258987,0.727216,90008.7
1,2608,8048,3,41044.9,53727.4,0,814.342,0.0258987,0.727216,90008.7
1,2610,8060,8,41052.4,53731.7,0,740.582,0.0154147,0.465046,240023
1,2611,8060,8,41068.7,53662.1,0,727.03,0.0154147,0.465046,240023
1,2612,8060,8,41081.6,53706.4,0,987.363,0.0154147,0.465046,240023
1,2613,8060,8,41056.1,53711.9,0,948.982,0.0154147,0.465046,240023
1,2614,8060,8,41070.3,53723.5,0,836.618,0.0154147,0.465046,240023
1,2615,8060,8,41049.3,53708.8,0,750.94,0.0154147,0.465046,240023
1,2616,8060,8,41062.1,53707.3,0,974.349,0.0154147,0.465046,240023
1,2617,8060,8,41084.1,53697.8,0,770.353,0.0154147,0.465046,240023
1,2618,8060,8,41097.9,53701.9,0,607.258,0.0154147,0.465046,240023
1,2614,8075,5,41629.6,66899,0,1356.85,0.0362681,0.0661757,150014
1,2615,8075,5,41640.8,66870.9,0,1853.88,0.0362681,0.0661757,150014
1,2616,8075,5,41641,66869.4,0,1025.44,0.0362681,0.0661757,150014
1,2617,8075,5,41661.5,66930.5,0,860.493,0.0362681,0.0661757,150014
1,2618,8075,5,41635,66848.3,0,1159.82,0.0362681,0.0661757,150014
1,2619,8075,5,41634.4,66892.9,0,564.123,0.0362681,0.0661757,150014
1,2616,8081,4,35607.8,57301,0,1162.88,0.0131655,0.339298,120012
1,2617,8081,4,35598.9,57337.6,0,788.312,0.0131655,0.339298,120012
1,2618,8081,4,35554.6,57348.3,0,836.304,0.0131655,0.339298,120012
1,2619,8081,4,35555.1,57337.8,0,717.575,0.0131655,0.339298,120012
1,2620,8081,4,35574.1,57322.1,0,1023.31,0.0131655,0.339298,120012
1,2616,8082,36,28554.9,59445.3,0,1230.5,0.0168707,0.363491,1.08E+06
1,2617,8082,36,28616.9,59453.5,0,1070.26,0.0168707,0.363491,1.08E+06
1,2618,8082,36,28586.6,59447.7,0,1152.39,0.0168707,0.363491,1.08E+06
1,2619,8082,36,28591.4,59466.5,0,1104.16,0.0168707,0.363491,1.08E+06
1,2620,8082,36,28622.4,59447.1,0,1069.52,0.0168707,0.363491,1.08E+06
1,2621,8082,36,28597.7,59455.4,0,985.1,0.0168707,0.363491,1.08E+06
1,2622,8082,36,28546.6,59433.9,0,1170.92,0.0168707,0.363491,1.08E+06
1,2623,8082,36,28608.7,59451.4,0,1198.67,0.0168707,0.363491,1.08E+06
1,2624,8082,36,28570.7,59452,0,1148.91,0.0168707,0.363491,1.08E+06
1,2625,8082,36,28570.2,59442.9,0,1046.01,0.0168707,0.363491,1.08E+06
1,2626,8082,36,28567,59417.9,0,1099.8,0.0168707,0.363491,1.08E+06
1,2627,8082,36,28615.5,59458.3,0,1043.42,0.0168707,0.363491,1.08E+06
1,2628,8082,36,28578.9,59453.1,0,1603,0.0168707,0.363491,1.08E+06
1,2629,8082,36,28581.2,59430.4,0,956.36,0.0168707,0.363491,1.08E+06
1,2630,8082,36,28579.9,59463.9,0,1020.95,0.0168707,0.363491,1.08E+06
1,2631,8082,36,28599.4,59429.5,0,1023.16,0.0168707,0.363491,1.08E+06
1,2632,8082,36,28579,59450.8,0,1027.76,0.0168707,0.363491,1.08E+06
1,2633,8082,36,28585.9,59481.1,0,1091.5,0.0168707,0.363491,1.08E+06
1,2634,8082,36,28570.4,59426.9,0,987.48,0.0168707,0.363491,1.08E+06
1,2635,8082,36,28578.4,59456.7,0,1134.36,0.0168707,0.363491,1.08E+06
1,2636,8082,36,28545.1,59472.4,0,1238.63,0.0168707,0.363491,1.08E+06
1,2637,8082,36,28573.8,59453.2,0,1309.02,0.0168707,0.363491,1.08E+06
1,2638,8082,36,28584.6,59492.8,0,1277.08,0.0168707,0.363491,1.08E+06
1,2639,8082,36,28586.4,59471.4,0,1171.01,0.0168707,0.363491,1.08E+06
1,2640,8082,36,28577.8,59449.4,0,845.929,0.0168707,0.363491,1.08E+06
1,2641,8082,36,28578.3,59467,0,921.308,0.0168707,0.363491,1.08E+06
1,2642,8082,36,28573.4,59438.9,0,1099.37,0.0168707,0.363491,1.08E+06
1,2643,8082,36,28577.1,59455.5,0,1261.28,0.0168707,0.363491,1.08E+06
1,2644,8082,36,28529.7,59439.2,0,1212.01,0.0168707,0.363491,1.08E+06
1,2645,8082,36,28544.8,59439.9,0,1022.15,0.0168707,0.363491,1.08E+06
1,2646,8082,36,28564.5,59427,0,1008.46,0.0168707,0.363491,1.08E+06
1,2647,8082,36,28590.7,59439.3,0,928.81,0.0168707,0.363491,1.08E+06
1,2648,8082,36,28586.1,59420.1,0,1106.07,0.0168707,0.363491,1.08E+06
1,2649,8082,36,28531.5,59439.2,0,1182.02,0.0168707,0.363491,1.08E+06
1,2650,8082,36,28570.4,59452.8,0,1298.53,0.0168707,0.363491,1.08E+06
1,2651,8082,36,28566.6,59484.4,0,804.565,0.0168707,0.363491,1.08E+06
1,2652,8082,36,28578.4,59480.7,0,971.486,0.0168707,0.363491,1.08E+06
1,2617,8084,13,32098.7,35715.9,0,1028.89,0.0885847,0.237189,390038
1,2618,8084,13,32089.1,35697.4,0,1662.55,0.0885847,0.237189,390038
1,2619,8084,13,32173.1,35621.9,0,7017.98,0.0885847,0.237189,390038
1,2620,8084,13,32067,35733.4,0,630.145,0.0885847,0.237189,390038
1,2621,8084,13,32102.3,35699.9,0,1482.08,0.0885847,0.237189,390038
1,2622,8084,13,32049.9,35743.1,0,1449.55,0.0885847,0.237189,390038
1,2623,8084,13,32092.7,35758.5,0,1302.28,0.0885847,0.237189,390038
1,2624,8084,13,32104.4,35722.3,0,1390.56,0.0885847,0.237189,390038
1,2625,8084,13,32027.4,35831.4,0,499.839,0.0885847,0.237189,390038
1,2626,8084,13,32105.8,35771.9,0,727.837,0.0885847,0.237189,390038
1,2627,8084,13,32010.1,35759,0,1156.54,0.0885847,0.237189,390038
1,2628,8084,13,32076.5,35736,0,1212.04,0.0885847,0.237189,390038
1,2629,8084,13,32116.1,35717.2,0,664.513,0.0885847,0.237189,390038
1,2630,8084,13,32097.8,35743.7,0,1568.92,0.0885847,0.237189,390038
1,2617,8085,4,40604.6,56119.7,0,1009.21,0.112948,1.96156,120012
1,2618,8085,4,40601.9,56108.9,0,636.76,0.112948,1.96156,120012
1,2619,8085,4,40651.5,56043.6,0,600.987,0.112948,1.96156,120012
1,2620,8085,4,40552.5,56009.8,0,711.079,0.112948,1.96156,120012
1,2621,8085,4,40419.5,55984.1,0,782.245,0.112948,1.96156,120012
1,2622,8095,7,41619.8,66913,0,2149.74,0.0616164,0.428002,210020
1,2623,8095,7,41642.9,66812.2,0,956.656,0.0616164,0.428002,210020
1,2624,8095,7,41613.5,66910,0,648.979,0.0616164,0.428002,210020
1,2625,8095,7,41643.1,66879,0,921.144,0.0616164,0.428002,210020
1,2626,8095,7,41661.9,66900.2,0,1673.18,0.0616164,0.428002,210020
1,2627,8095,7,41702.3,66892.4,0,882.492,0.0616164,0.428002,210020
1,2628,8095,7,41698.3,66853.6,0,1665.79,0.0616164,0.428002,210020
1,2629,8095,7,41665.3,66933.9,0,1518.49,0.0616164,0.428002,210020
1,2627,8103,4,34657.1,9041.8,0,1496.82,0.0674709,0.951169,120012
1,2628,8103,4,34564.7,8988.63,0,1038.41,0.0674709,0.951169,120012
1,2629,8103,4,34573,8979.11,0,1146.14,0.0674709,0.951169,120012
1,2630,8103,4,34510.9,8963.49,0,1202.44,0.0674709,0.951169,120012
1,2631,8103,4,34587.7,8954.82,0,1537.03,0.0674709,0.951169,120012
1,2630,8116,3,23547,51829.6,0,2376.54,0.125924,0.255463,90008.7
1,2631,8116,3,23426.8,51849.7,0,4333.65,0.125924,0.255463,90008.7
1,2632,8116,3,23497.7,51775.5,0,5049.92,0.125924,0.255463,90008.7
1,2633,8116,3,23519.7,51841.7,0,1665.05,0.125924,0.255463,90008.7
1,2631,8121,3,41673.5,66811.7,0,1834.56,0.0805202,0.441687,90008.7
1,2632,8121,3,41626.5,66894.7,0,1029.54,0.0805202,0.441687,90008.7
1,2633,8121,3,41647.3,66880.1,0,746.425,0.0805202,0.441687,90008.7
1,2634,8121,3,41724.5,66819.9,0,716.556,0.0805202,0.441687,90008.7
1,2633,8127,3,31691.2,56582.4,0,859.085,0.0119403,0.340958,90008.7
1,2634,8127,3,31684.1,56560.8,0,1179.03,0.0119403,0.340958,90008.7
1,2635,8127,3,31691.7,56596,0,985.473,0.0119403,0.340958,90008.7
1,2636,8127,3,31662.6,56610.3,0,1054.62,0.0119403,0.340958,90008.7
1,2635,8133,3,23572.2,51872.6,0,6105.56,0.0775888,0.919626,90008.7
1,2636,8133,3,23466.7,51834.6,0,1100.96,0.0775888,0.919626,90008.7
1,2637,8133,3,23512.7,51806.8,0,2709.78,0.0775888,0.919626,90008.7
1,2638,8133,3,23469.1,51842.1,0,5063.27,0.0775888,0.919626,90008.7
1,2638,8142,24,31630.3,56577.3,0,1307.58,0.0411854,1.33701,720069
1,2639,8142,24,31685.1,56553.8,0,797.789,0.0411854,1.33701,720069
1,2640,8142,24,31628.2,56573.3,0,709.625,0.0411854,1.33701,720069
1,2641,8142,24,31674.6,56577.3,0,1151.58,0.0411854,1.33701,720069
1,2642,8142,24,31699.2,56589.7,0,651.909,0.0411854,1.33701,720069
1,2643,8142,24,31629.1,56575,0,1498.62,0.0411854,1.33701,720069
1,2644,8142,24,31712.6,56577.3,0,430.252,0.0411854,1.33701,720069
1,2645,8142,24,31681,56564.5,0,1194.07,0.0411854,1.33701,720069
1,2646,8142,24,31687.1,56579.6,0,863.907,0.0411854,1.33701,720069
1,2647,8142,24,31685.1,56586.3,0,643.981,0.0411854,1.33701,720069
1,2648,8142,24,31606.6,56604.1,0,700.745,0.0411854,1.33701,720069
1,2649,8142,24,31683.9,56653.6,0,993.352,0.0411854,1.33701,720069
1,2650,8142,24,31687.1,56630.7,0,686.585,0.0411854,1.33701,720069
1,2651,8142,24,31722.3,56511.5,0,505.456,0.0411854,1.33701,720069
1,2652,8142,24,31737.6,56514.7,0,650.82,0.0411854,1.33701,720069
1,2653,8142,24,31688.3,56476.5,0,529.147,0.0411854,1.33701,720069
1,2654,8142,24,31714.2,56515.8,0,599.794,0.0411854,1.33701,720069
1,2655,8142,24,31730,56483.8,0,800.36,0.0411854,1.33701,720069
1,2656,8142,24,31776,56516.8,0,712.343,0.0411854,1.33701,720069
1,2657,8142,24,31721.1,56442.1,0,782.072,0.0411854,1.33701,720069
1,2658,8142,24,31706.2,56466.3,0,944.786,0.0411854,1.33701,720069
1,2659,8142,24,31718.8,56494.7,0,813.051,0.0411854,1.33701,720069
1,2660,8142,24,31715,56511.5,0,842.09,0.0411854,1.33701,720069
1,2661,8142,24,31769.1,56506.5,0,692.71,0.0411854,1.33701,720069
1,2662,8142,24,31765.7,56499,0,516.228,0.0411854,1.33701,720069
1,2639,8147,16,40006,32334.3,0,875.322,0.0236919,0.831829,480046
1,2640,8147,16,40018.5,32344.5,0,1071.97,0.0236919,0.831829,480046
1,2641,8147,16,40017,32373.3,0,1232.55,0.0236919,0.831829,480046
1,2642,8147,16,40001.5,32421.2,0,1893.79,0.0236919,0.831829,480046
1,2643,8147,16,40050,32379.2,0,1308.2,0.0236919,0.831829,480046
1,2644,8147,16,40053.9,32352.1,0,1114.51,0.0236919,0.831829,480046
1,2645,8147,16,40070,32360,0,1070.21,0.0236919,0.831829,480046
1,2646,8147,16,40033,32349.3,0,1032.24,0.0236919,0.831829,480046
1,2647,8147,16,39994,32352.6,0,1309.01,0.0236919,0.831829,480046
1,2648,8147,16,40005.9,32354.2,0,1252.35,0.0236919,0.831829,480046
1,2649,8147,16,39958.7,32339.9,0,1181.31,0.0236919,0.831829,480046
1,2650,8147,16,39925.6,32352.9,0,1264.16,0.0236919,0.831829,480046
1,2651,8147,16,39920.5,32330.9,0,1073.72,0.0236919,0.831829,480046
1,2652,8147,16,39910.8,32336.5,0,939.213,0.0236919,0.831829,480046
1,2653,8147,16,39882.7,32241.7,0,1022.1,0.0236919,0.831829,480046
1,2654,8147,16,39900.2,32291.2,0,1429.78,0.0236919,0.831829,480046
1,2655,8147,16,39908.9,32328.8,0,1145.7,0.0236919,0.831829,480046
1,2640,8150,10,36035.9,33676.5,0,1288.85,0.233864,3.34752,300029
1,2641,8150,10,36116.6,33619.5,0,753.274,0.233864,3.34752,300029
1,2642,8150,10,36188.6,33595.8,0,1085.14,0.233864,3.34752,300029
1,2643,8150,10,36306.5,33591.3,0,1120.95,0.233864,3.34752,300029
1,2644,8150,10,36251,33554.2,0,1042.57,0.233864,3.34752,300029
1,2645,8150,10,36388.4,33426.9,0,1140.5,0.233864,3.34752,300029
1,2646,8150,10,36379.2,33376.7,0,1439.13,0.233864,3.34752,300029
1,2647,8150,10,36385.1,33434.4,0,1099.71,0.233864,3.34752,300029
1,2648,8150,10,36425.8,33583.4,0,1094.01,0.233864,3.34752,300029
1,2649,8150,10,36401.9,33738.5,0,1009.2,0.233864,3.34752,300029
1,2650,8150,10,36297.4,33968.2,0,1601.68,0.233864,3.34752,300029
1,2640,8151,14,23493.7,51811.9,0,1039.43,0.0863922,0.830965,420040
1,2641,8151,14,23415.5,51878.8,0,1252.85,0.0863922,0.830965,420040
1,2642,8151,14,23550.4,51839.9,0,4363.2,0.0863922,0.830965,420040
1,2643,8151,14,23519.5,51832.8,0,3764.6,0.0863922,0.830965,420040
1,2644,8151,14,23446.5,51849.8,0,4948.39,0.0863922,0.830965,420040
1,2645,8151,14,23558,51825.6,0,1319.85,0.0863922,0.830965,420040
1,2646,8151,14,23475.5,51844.5,0,1221.95,0.0863922,0.830965,420040
1,2647,8151,14,23529.2,51818.4,0,1449.1,0.0863922,0.830965,420040
1,2648,8151,14,23449.3,51819.7,0,5073.42,0.0863922,0.830965,420040
1,2649,8151,14,23492.2,51870.5,0,1147.75,0.0863922,0.830965,420040
1,2650,8151,14,23536.4,51858.6,0,2917.87,0.0863922,0.830965,420040
